nav-link href,listing-location,price,bed,bath,listing-floorarea,listing-floorarea 2
https://www.rumah.com/listing-properti/dijual-dijual-rumah-serpong-park-bisa-kpr-free-biaya-biaya-sampai-akad-oleh-linda-rosalia-21771733,"Serpong Park Cluster Emerald BSD, BSD, Tangerang Selatan, Banten","1,44 M",2,1,55 m²,Rp 12.857.143 per m²
https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-2-lantai-the-green-palapa-bintaro-oleh-linda-rosalia-21771788,"jl dream palapa cluster the green palapa 2, Bintaro, Tangerang Selatan, Banten","1,1115 M",3,2,62 m²,Rp 17.100.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-full-renovasi-graha-raya-cornelia-residence-oleh-linda-rosalia-21787617,"Graha Raya Cornelia Residence, Bintaro, Tangerang Selatan, Banten",2 M,4,3,144 m²,Rp 15.625.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-strategis-graha-raya-cluster-venice-oleh-linda-rosalia-21787632,"Graha Raya Cluster Venice, Bintaro, Tangerang Selatan, Banten","2,64 M",3,2,105 m²,Rp 19.555.556 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-strategis-puri-madani-residence-oleh-linda-rosalia-21787653,"Puri Madani Residence, Ciputat, Tangerang Selatan, Banten","2,64 M",4,3,120 m²,Rp 19.130.435 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-cluster-masa-kini-dekat-pasar-modern-oleh-muklis-treo-hidayat-21788641,"Jln Raya BSD, Gading Serpong, Tangerang Selatan, Banten",900 jt,4,2,65 m²,Rp 15.000.000 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-di-cisauk-bsd-dekat-aeon-mall-oleh-muklis-treo-hidayat-21788630,"Jln raya BSD, Gading Serpong, Tangerang Selatan, Banten",900 jt,4,2,65 m²,Rp 15.000.000 per m²
https://www.rumah.com/listing-properti/dijual-cluster-belle-legoso-oleh-olive-dirk-21788622,"Ciputat Timur, Tangerang Selatan, Banten","1,3 M",2,2,84 m²,Rp 18.055.556 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-cluster-di-cisauk-bsd-oleh-muklis-treo-hidayat-21788618,"Jln Raya BSD, BSD, Tangerang Selatan, Banten",900 jt,4,2,65 m²,Rp 15.000.000 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-bintaro-oleh-ika-indayanti-21788608,"Bintaro, Tangerang Selatan, Banten","6,5 M",7,5,299 m²,Rp 25.490.196 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-di-dekat-pasar-modern-oleh-muklis-treo-hidayat-21788604,"Jln raya BSD, Bintaro, Tangerang Selatan, Banten",900 jt,4,2,65 m²,Rp 15.000.000 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-cluster-di-cisauk-dekat-stasiun-oleh-muklis-treo-hidayat-21788592,"Jln raya BSD, Alam Sutera, Tangerang Selatan, Banten",900 jt,4,2,65 m²,Rp 15.000.000 per m²
https://www.rumah.com/listing-properti/dijual-serpong-park-oleh-olive-dirk-21788584,". Jl. Lengkong Wetan, Lengkong Karya, Serpong, Serpong, Tangerang Selatan, Banten","1,9 M",4,4,120 m²,Rp 11.728.395 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-2-lantai-lokasi-strategis-oleh-muklis-treo-hidayat-21788580,"Jln raya BSD, Setu, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-taman-tirta-golf-bsd-oleh-teddy-wijaya-21788562,"Taman tirta golf bsd, BSD, Tangerang Selatan, Banten","9,5 M",4,2,450 m²,Rp 11.098.131 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-cluster-mewah-2-lantai-oleh-muklis-treo-hidayat-21788574,"Jln raya BSD, Setu, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-2-lantai-cluster-dekat-aeon-mall-oleh-muklis-treo-hidayat-21788567,"Jln raya BSD, Serpong Utara, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-selangkah-ke-tangerang-selatan-oleh-rini-herdiyani-20797213,"Jln raya serpong - BSD, BSD, Tangerang Selatan, Banten",300 jt,2,1,45 m²,Rp 3.750.000 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-olive-dirk-21788560,"Bintaro, Tangerang Selatan, Banten","1,2 M",3,2,148 m²,Rp 12.500.000 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-cluster-2-lantai-lokasi-strategis-oleh-muklis-treo-hidayat-21788555,"Jln raya BSD, Serpong, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-discovery-bintaro-oleh-alexa-21788553,"Bintaro, Tangerang Selatan, Banten",6 M,4,4,177 m²,Rp 25.751.073 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-rumah-mewah-dan-megah-digolden-prime-bintaro-dekat-stasiun-oleh-naya-20206482,"JL SUKA DAMAI V BINTARO, Bintaro, Tangerang Selatan, Banten",850 jt,3,2,50 m²,Rp 14.166.667 per m²
https://www.rumah.com/listing-properti/dijual-discovery-bintaro-oleh-alexa-21788546,"Bintaro, Tangerang Selatan, Banten","4,5 M",4,4,150 m²,Rp 42.857.143 per m²
https://www.rumah.com/listing-properti/dijual-cassa-village-bintaro-bsd-oleh-naya-21058599,"JL LENGKONG RAYA ALHUSAINY BSD, BSD, Tangerang Selatan, Banten",600 jt,3,2,45 m²,Rp 10.000.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-renovasi-siap-huni-lokasi-strategis-di-sektor-5-bintaro-jaya-2591-et-ia-oleh-siti-komariah-20587447,"Bintaro, Tangerang Selatan, Banten","1,95 M",3,3,120 m²,Rp 21.666.667 per m²
https://www.rumah.com/listing-properti/dijual-sektor-2-bintaro-oleh-siti-komariah-21691404,"Kutilang pelikan kepodang kenari, Bintaro, Tangerang Selatan, Banten","3,2 M",4,3,200 m²,Rp 13.168.724 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-cluster-masa-kini-di-bsd-dekat-jln-toll-oleh-muklis-treo-hidayat-21788527,"Jln raya BSD, Pondok Aren, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-lokasi-strategis-dekat-ice-bsd-oleh-muklis-treo-hidayat-21788509,"Jln raya BSD, Pondok Aren, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-cluster-di-dekat-pasar-modern-bsd-oleh-muklis-treo-hidayat-21788502,"Jln raya BSD, Pamulang, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-cluster-mennagio-gading-serpong-oleh-gita-kumara-21772696,"Jl. Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","1,9 M",2,2,90 m²,Rp 18.627.451 per m²
https://www.rumah.com/listing-properti/dijual-crown-phg-gading-serpong-oleh-gita-kumara-21784221,"Gading Serpong, Gading Serpong, Tangerang Selatan, Banten",13 M,4,5,700 m²,Rp 30.952.381 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumh-cluster-2-lantai-depan-qbig-oleh-muklis-treo-hidayat-21788498,"Jln raya BSD, Gading Serpong, Tangerang Selatan, Banten",850 jt,3,2,85 m²,Rp 10.625.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-pamulang-lestari-oleh-eko-nugroho-20601587,". Jl. Surya Kencana, Pamulang, Tangerang Selatan, Banten",565 jt,2,1,60 m²,Rp 7.847.222 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumah-cluster-lokasi-strategis-depan-qbig-oleh-muklis-treo-hidayat-21788491,"Jln raya BSD, Ciputat Timur, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-second-murah-dekat-bintaro-jaya-di-pondo-aren-oleh-biyantoro-21788486,"Bintaro, Tangerang Selatan, Banten",685 jt,2,1,53 m²,Rp 9.785.714 per m²
https://www.rumah.com/listing-properti/dijual-puri-bintaro-jaya-sektor-9-oleh-ika-indayanti-20988756,"Bintaro, Tangerang Selatan, Banten","7,75 M",6,4,368 m²,Rp 31.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-strozzi-summarecon-serpong-interior-tak-berperabot-oleh-gaspro-21788465,"Medang, Kabupaten Tangerang, Banten, BSD, Tangerang Selatan, Banten","2,4 M",3,2,92 m²,Rp 28.571.429 per m²
https://www.rumah.com/listing-properti/dijual-kencana-loka-brand-new-house-bsd-city-oleh-thea-sutanta-21568308,"BSD, Tangerang Selatan, Banten","2,85 M",3,2,180 m²,Rp 21.111.111 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-river-park-oleh-thea-sutanta-21568207,"Bintaro, Tangerang Selatan, Banten","7,5 M",5,4,600 m²,Rp 25.000.000 per m²
https://www.rumah.com/listing-properti/dijual-mater-residence-oleh-stephen-pratama-sanjaya-21515306,"Boluevard Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","12,97 M",4,3,432 m²,Rp 43.233.333 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-full-furnish-siap-huni-di-discovery-bintaro-jaya-oleh-anda-21732745,"Jalan Discovery Park Bintaro Jaya Tangerang Selatn, Bintaro, Tangerang Selatan, Banten","3,475 M",5,4,150 m²,Rp 28.958.333 per m²
https://www.rumah.com/listing-properti/dijual-cluster-matera-residences-by-paramount-land-oleh-richard-allan-21173195,"Cluster Matera Residences Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","12,985 M",5,4,453 m²,Rp 43.283.333 per m²
https://www.rumah.com/listing-properti/dijual-cluster-matera-residence-launching-harga-perdana-oleh-richard-allan-21050911,"Cluster Matera Residence Serpong BSD Tangerang, Gading Serpong, Tangerang Selatan, Banten","12,995 M",4,3,432 m²,Rp 43.316.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-mewah-cluster-matera-residences-by-paramount-land-oleh-richard-allan-21409189,"Jalan matera residences Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","12,9658 M",5,4,432 m²,Rp 43.219.333 per m²
https://www.rumah.com/listing-properti/dijual-cluster-omaha-village-oleh-richard-allan-19926246,"Jl. Ir Sukarno, Alam Sutera, Tangerang Selatan, Banten","2,3879 M",3,3,120 m²,Rp 24.873.958 per m²
https://www.rumah.com/listing-properti/dijual-pasadena-grand-residence-oleh-richard-allan-19931141,"Jalan Scientia Blvd, Gading Serpong, Tangerang Selatan, Banten","6,9346 M",5,5,283 m²,Rp 32.104.630 per m²
https://www.rumah.com/listing-properti/dijual-pasadena-grand-residence-oleh-richard-allan-20095532,"Jalan Boulevard Gading Serpong Tangerang selatan, Gading Serpong, Tangerang Selatan, Banten","6,958 M",4,4,283 m²,Rp 32.212.963 per m²
https://www.rumah.com/listing-properti/dijual-cluster-pasadena-grand-residence-oleh-richard-allan-20093060,"Jalan Gading Serpong Boulevard, Serpong, Tangerang Selatan, Banten","7,85 M",5,4,283 m²,Rp 36.342.593 per m²
https://www.rumah.com/listing-properti/dijual-cluster-omaha-village-oleh-richard-allan-20078460,"Jalan Ir Soekarno Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","2,4015 M",3,3,120 m²,Rp 25.015.625 per m²
https://www.rumah.com/listing-properti/dijual-cluster-omaha-village-gading-serpong-oleh-richard-allan-20078471,"Jalan Illago Boulevard Gading Serpong, Serpong, Tangerang Selatan, Banten","2,4016 M",3,3,120 m²,Rp 25.016.667 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-new-menteng-village-gading-serpong-oleh-richard-allan-20351794,"Jalan Illago Boulevard Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","5,3299 M",4,4,257 m²,Rp 29.610.556 per m²
https://www.rumah.com/listing-properti/dijual-rumah-l6-fresco-at-cluster-arcadia-village-gading-serpong-oleh-richard-allan-21542775,"Jalan Kelapa Dua Gading Serpong, Serpong, Tangerang Selatan, Banten","1,76698 M",2,2,63 m²,Rp 21.035.476 per m²
https://www.rumah.com/listing-properti/dijual-cluster-north-malibu-gading-serpong-oleh-richard-allan-20066772,"Cluster Malibu Village Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","1,689 M",2,2,74 m²,Rp 30.160.714 per m²
https://www.rumah.com/listing-properti/dijual-rumah-modern-classic-10x20-matera-signature-residence-oleh-richard-allan-21153894,"Cluster Matera jalan boulevard ILLAGO serpong, Gading Serpong, Tangerang Selatan, Banten","7,69 M",5,5,229 m²,Rp 38.450.000 per m²
https://www.rumah.com/listing-properti/dijual-cluster-pasadena-grand-residence-oleh-richard-allan-20068222,"Jalan boulevard Gading Serpong, Alam Sutera, Tangerang Selatan, Banten","6,9346 M",5,4,283 m²,Rp 32.104.630 per m²
https://www.rumah.com/listing-properti/dijual-cluster-pertama-matera-residences-gading-serpong-oleh-richard-allan-21227546,"Jalan Boulevard Gading Serpong, Gading Serpong, Tangerang Selatan, Banten","11,585 M",4,4,432 m²,Rp 38.616.667 per m²
https://www.rumah.com/listing-properti/dijual-pasadena-grand-residence-oleh-richard-allan-20066998,"Cluster Pasadena Gading Serpong, Serpong, Tangerang Selatan, Banten","6,895 M",5,4,283 m²,Rp 31.921.296 per m²
https://www.rumah.com/listing-properti/dijual-cluster-matera-illago-gading-serpong-tangerang-oleh-richard-allan-21154664,"Jlan boulevard gading serpong bsd, BSD, Tangerang Selatan, Banten","13,685 M",5,4,450 m²,Rp 45.616.667 per m²
https://www.rumah.com/listing-properti/dijual-ruko-hampton-avenue-gading-serpong-oleh-richard-allan-20695971,"Jalan Boulevard Gading Serpong, Serpong Utara, Tangerang Selatan, Banten","2,468 M",2,2,90 m²,Rp 54.844.444 per m²
https://www.rumah.com/listing-properti/dijual-rumah-zuma-malibu-village-gading-serpong-oleh-richard-allan-21714869,"Jalan Malibu Village Gading Serpong BSD Tangerang, Gading Serpong, Tangerang Selatan, Banten","1,399 M",2,2,63 m²,Rp 29.145.833 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-9-puri-bintaro10213-oleh-wanti-21788424,"Bintaro, Tangerang Selatan, Banten","2,3 M",4,4,90 m²,Rp 27.380.952 per m²
https://www.rumah.com/listing-properti/dijual-greenwich-park-cluster-hylands-oleh-riko-leo-21788417,"Greenwich park, BSD, Tangerang Selatan, Banten","1,65 M",3,2,70 m²,Rp 21.428.571 per m²
https://www.rumah.com/listing-properti/dijual-bagus-sekali-kos-an-nya-turun-harga-rumah-di-cirendeu-sebrang-kampus-muhammadiyah-siap-huni-full-f-oleh-zulkifli-19361922,"Cirendeu, Ciputat Timur, Tangerang Selatan, Banten","8,5 M",10,10,750 m²,Rp 13.281.250 per m²
https://www.rumah.com/listing-properti/dijual-rumah-kasturi-hommy-nyaman-halaman-luas-siap-dihuni-6-7-m-7953-dz-oleh-roni-21788402,"Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten","6,7 M",4,4,350 m²,Rp 16.750.000 per m²
https://www.rumah.com/listing-properti/dijual-camar-bintaro-jaya-oleh-denni-yuswanto-21788396,"Camar Sektor 3, Bintaro, Tangerang Selatan, Banten","5,8 M",5,4,310 m²,Rp 19.594.595 per m²
https://www.rumah.com/listing-properti/dijual-villa-serpong-oleh-teguh-kusuma-widjaja-21268763,"Serpong Utara, Tangerang Selatan, Banten","2,5 M",3,3,182 m²,Rp 20.833.333 per m²
https://www.rumah.com/listing-properti/dijual-daru-oleh-firda-amalia-21788366,"Stasiun Daru, Setu, Tangerang Selatan, Banten",1,2,1,36 m²,Rp 0 per m²
https://www.rumah.com/listing-properti/dijual-hubungi-marketing-layton-navapark-rumah-mewah-3-lantai-strategis-bsd-oleh-sri-rejeki-dwd-sh-se-mm-21788383,"Grand Boulevard BSD City Pagedangan Tangerang, BSD, Tangerang Selatan, Banten","29,218 M",5,4,635 m²,Rp 62.431.624 per m²
https://www.rumah.com/listing-properti/dijual-di-jual-rumh-cluster-2-lantai-di-bsd-oleh-muklis-treo-hidayat-21788382,"Jln raya BSD, Gading Serpong, Tangerang Selatan, Banten",900 jt,3,2,85 m²,Rp 11.250.000 per m²
https://www.rumah.com/listing-properti/dijual-bintro-jaya-sektor-9-discovery-10182-oleh-wanti-21788375,"Bintaro, Tangerang Selatan, Banten","5,6 M",5,5,192 m²,Rp 37.333.333 per m²
https://www.rumah.com/listing-properti/dijual-bsd-delatinos-oleh-emilia-21510276,"BSD, Tangerang Selatan, Banten",10 M,4,4,527 m²,Rp 22.675.737 per m²
https://www.rumah.com/listing-properti/dijual-perumahan-ayra-residnet-4-oleh-rohman-21788372,"Jl pamulang raya, Pamulang, Tangerang Selatan, Banten",85 jt,2,1,45 m²,Rp 1.287.879 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-cluster-amari-free-biaya-biaya-dp-0-dekat-stasiun-oleh-yulia-rachmawati-20611683,"Bintaro, Tangerang Selatan, Banten","1,35 M",3,2,69 m²,Rp 22.500.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-baru-cluster-bintaro-pondok-ranji-dekat-stasiun-mrt-oleh-yulia-rachmawati-20112009,"Bintaro, Tangerang Selatan, Banten","2,7 M",5,4,230 m²,Rp 19.285.714 per m²
https://www.rumah.com/listing-properti/dijual-tipe-unit-layton-navapark-12mx25m-dan-15mx26m-siap-kpr-oleh-sri-rejeki-dwd-sh-se-mm-21788361,"Grand Boulevard BSD City Pagedangan Tangerang, BSD, Tangerang Selatan, Banten","37,08 M",5,4,635 m²,Rp 56.784.074 per m²
https://www.rumah.com/listing-properti/dijual-the-icon-bsd-oleh-emilia-19972435,"BSD, Tangerang Selatan, Banten","3,5 M",3,3,200 m²,Rp 17.500.000 per m²
https://www.rumah.com/listing-properti/dijual-eminent-bsd-oleh-emilia-21772198,"BSD, Tangerang Selatan, Banten","3,5 M",3,3,171 m²,Rp 25.925.926 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-dalam-cluster-cirendeu-ciputat-oleh-sari-21788351,"Ciputat, Tangerang Selatan, Banten","3,8 M",6,4,200 m²,Rp 12.377.850 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-tanpa-bi-cheking-tanpa-bunga-bank-oleh-firda-amalia-21788329,"Stasiun Daru, Setu, Tangerang Selatan, Banten",1,2,1,36 m²,Rp 0 per m²
https://www.rumah.com/listing-properti/dijual-miliki-rumah-mewah-layton-navapark-di-bsd-tanpa-dp-siap-huni-oleh-sri-rejeki-dwd-sh-se-mm-21788328,"Grand Boulevard BSD Pagedangan Tangerang, BSD, Tangerang Selatan, Banten","60,245 M",5,4,635 m²,Rp 63.886.532 per m²
https://www.rumah.com/listing-properti/dijual-rumah-hommy-kawasan-elite-siap-huni-di-sektor-7-7-95-m-5766-dz-oleh-roni-21788306,"Bintaro Jaya Sektor 7, Bintaro, Tangerang Selatan, Banten","7,95 M",5,3,315 m²,Rp 22.714.286 per m²
https://www.rumah.com/listing-properti/dijual-harga-rumah-mewah-3lantai-layton-navapark-start-20m-oleh-sri-rejeki-dwd-sh-se-mm-21788300,"Grand Boulevard BSD City Pagedangan Tangerang, BSD, Tangerang Selatan, Banten","20,202777 M",5,4,463 m²,Rp 67.342.590 per m²
https://www.rumah.com/listing-properti/dijual-rumah-murah-2-lantai-kpr-tanpa-dp-0-area-bsd-oleh-afif-rediansah-18156823,"Area BSD Serpong, Pamulang, Tangerang Selatan, Banten",699 jt,2,2,50 m²,Rp 11.650.000 per m²
https://www.rumah.com/listing-properti/dijual-jual-rumah-murah-kpr-tanpa-dp-cicilan-4-jutaan-di-area-bsd-city-oleh-afif-rediansah-18159782,"Dekat AEON MALL BSD SERPONG, Alam Sutera, Tangerang Selatan, Banten",699 jt,2,2,50 m²,Rp 11.650.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-murah-kpr-dekat-stasiun-cisauk-tangerang-bsd-serpong-tanpa-dp-oleh-afif-rediansah-18162423,"Lokasi Samping Jalan Raya Dekat AEON MALL BSD, Serpong, Tangerang Selatan, Banten",699 jt,2,2,50 m²,Rp 11.650.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-murah-samping-tol-bsd-dekat-aeon-mall-free-dp-oleh-afif-rediansah-18161658,"Depan Serpong Garden, BSD, Tangerang Selatan, Banten",699 jt,2,2,50 m²,Rp 11.650.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-samping-pintu-tol-stasiun-2-lantai-tanpa-dp-free-biaya-biaya-oleh-afif-rediansah-18159725,"Sebrang TOL Serbaraja, BSD, Tangerang Selatan, Banten",699 jt,3,2,50 m²,Rp 11.650.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-kpr-cicilan-syariah-dekat-pasar-modern-dan-area-bisnis-bsd-oleh-afif-rediansah-18160789,"Satu Langkah Dari Stasiun Dan Pintu TOL, Bintaro, Tangerang Selatan, Banten",699 jt,2,2,50 m²,Rp 11.650.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-kebayoran-residence-bintaro-jaya-sektor-7-semi-furnish-oleh-yulia-rachmawati-19959162,"Bintaro, Tangerang Selatan, Banten","5,25 M",5,5,162 m²,Rp 38.888.889 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-9-puri-bintaro-10181-oleh-wanti-21788287,"Bintaro, Tangerang Selatan, Banten","2,8 M",5,3,160 m²,Rp 19.310.345 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-2-lantai-cepat-cluster-cosmo-ext-bsd-tangerang-selatan-oleh-ceko-21691796,"BSD, Tangerang Selatan, Banten","1,95 M",3,2,80 m²,Rp 16.386.555 per m²
